"cnpj","ano","trimestre","conta","nome","instituicoes_financeiras_ligadas","instituicoes_financeiras_nao_ligadas","securitizadoras_ligadas","securitizadoras_nao_ligadas"
"2801938","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"2801938","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"2801938","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"2801938","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2008","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2008","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2008","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2008","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2008","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2009","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2009","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2009","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2009","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2009","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2009","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2009","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2009","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2009","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28127603","2009","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28127603","2009","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28127603","2009","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2001","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2001","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2001","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2001","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2001","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2001","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2001","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2001","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2001","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2001","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2001","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2001","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2002","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2002","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2002","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2002","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2002","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2002","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2002","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2002","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2002","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2002","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2002","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2002","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2003","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2003","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2003","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2003","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2003","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2003","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2003","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2003","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2003","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2003","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2003","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2003","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2004","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2004","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2004","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2004","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2004","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2004","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2004","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2004","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2004","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2004","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2004","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2004","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2005","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2005","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2005","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2005","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2005","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2005","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2005","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2005","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2005","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2005","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2005","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2005","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2006","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2006","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2006","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2006","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2006","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2006","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2006","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2006","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2006","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2006","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2006","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2006","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2007","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2007","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2007","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2007","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2007","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2007","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2007","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2007","3","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2007","3","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2007","4","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2007","4","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2007","4","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2008","1","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2008","1","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2008","1","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2008","2","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
"28156057","2008","2","00.0.0.01.02.00","CREDITOS CEDIDOS SEM COOBRIGACAO",0,0,0,0
"28156057","2008","2","00.0.0.01.00.00","TOTAL",0,0,0,0
"28156057","2008","3","00.0.0.01.01.00","CREDITOS CEDIDOS COM COOBRIGACAO",0,0,0,0
